20000	http://dbpedia.org/resource/!!!
20001	http://dbpedia.org/resource/2_Tone_(music_genre)
20002	http://dbpedia.org/resource/4Him
20003	http://dbpedia.org/resource/A._J._Pero
20004	http://dbpedia.org/resource/AN21
20005	http://dbpedia.org/resource/ARP_2600
20006	http://dbpedia.org/resource/A_Camp
20007	http://dbpedia.org/resource/A_Primitive_Evolution
20008	http://dbpedia.org/resource/A_cappella
20009	http://dbpedia.org/resource/Aachen
20010	http://dbpedia.org/resource/Aalborg
20011	http://dbpedia.org/resource/Aalst,_Belgium
20012	http://dbpedia.org/resource/Aarhus
20013	http://dbpedia.org/resource/Aaron_Abellira
20014	http://dbpedia.org/resource/Aaron_Barrett
20015	http://dbpedia.org/resource/Aaron_Cometbus
20016	http://dbpedia.org/resource/Aaron_Escolopio
20017	http://dbpedia.org/resource/Aaron_Gillespie
20018	http://dbpedia.org/resource/Aaron_Heick
20019	http://dbpedia.org/resource/Aaron_Lee_Tasjan
20020	http://dbpedia.org/resource/Aaron_Lewis
20021	http://dbpedia.org/resource/Aaron_Smith_(musician)
20022	http://dbpedia.org/resource/Aarschot
20023	http://dbpedia.org/resource/Abe_Cunningham
20024	http://dbpedia.org/resource/Abiodun_Oyewole
20025	http://dbpedia.org/resource/Ableton
20026	http://dbpedia.org/resource/Ableton_Live
20027	http://dbpedia.org/resource/Absolom
20028	http://dbpedia.org/resource/Absolute_music
20029	http://dbpedia.org/resource/Accordion
20030	http://dbpedia.org/resource/Ace_Von_Johnson
20031	http://dbpedia.org/resource/Acey_Slade
20032	http://dbpedia.org/resource/Acid_house
20033	http://dbpedia.org/resource/Acid_jazz
20034	http://dbpedia.org/resource/Acid_rock
20035	http://dbpedia.org/resource/Acid_techno
20036	http://dbpedia.org/resource/Acoustic_guitar
20037	http://dbpedia.org/resource/Acoustic_hip_hop
20038	http://dbpedia.org/resource/Acoustic_music
20039	http://dbpedia.org/resource/Activism
20040	http://dbpedia.org/resource/Actor
20041	http://dbpedia.org/resource/Ad-Rock
20042	http://dbpedia.org/resource/Adam_Carson
20043	http://dbpedia.org/resource/Adam_Deitch
20044	http://dbpedia.org/resource/Adam_Doll
20045	http://dbpedia.org/resource/Adam_Donovan
20046	http://dbpedia.org/resource/Adam_Duritz
20047	http://dbpedia.org/resource/Adam_Dutkiewicz
20048	http://dbpedia.org/resource/Adam_Gardner
20049	http://dbpedia.org/resource/Adam_Gaynor
20050	http://dbpedia.org/resource/Adam_Kury
20051	http://dbpedia.org/resource/Adam_Lazzara
20052	http://dbpedia.org/resource/Adam_Levine
20053	http://dbpedia.org/resource/Adam_Merrin
20054	http://dbpedia.org/resource/Adam_Perry_(drummer)
20055	http://dbpedia.org/resource/Adam_Wade_(drummer)
20056	http://dbpedia.org/resource/Adam_Wakeman
20057	http://dbpedia.org/resource/Adam_Woods
20058	http://dbpedia.org/resource/Adam_Yauch
20059	http://dbpedia.org/resource/Adam_Zindani
20060	http://dbpedia.org/resource/Adelaide
20061	http://dbpedia.org/resource/Adolfo_de_la_Parra
20062	http://dbpedia.org/resource/Adolph_Jacobs
20063	http://dbpedia.org/resource/Adrian_Lambert
20064	http://dbpedia.org/resource/Adrian_Oxaal
20065	http://dbpedia.org/resource/Adrian_Sherwood
20066	http://dbpedia.org/resource/Adrian_SÃƒÂƒÃ‚Â®nÃƒÂ„Ã‚Âƒ
20067	http://dbpedia.org/resource/Adrian_White_(musician)
20068	http://dbpedia.org/resource/Adrian_Young
20069	http://dbpedia.org/resource/Adult_album_alternative
20070	http://dbpedia.org/resource/Adult_contemporary_music
20071	http://dbpedia.org/resource/Aerosmith
20072	http://dbpedia.org/resource/African_popular_music
