0	4970
1	3640
2	4971
3	2306
4	3638
5	4969
6	2305
7	3639
8	2304
9	2303
10	2301
11	2300
12	3630
13	4961
14	3631
15	4962
16	4963
17	3633
18	4964
19	3634
20	4965
21	2309
22	3635
23	2308
24	3636
25	4967
26	2307
27	3637
28	4968
29	4980
30	3650
31	4981
32	3651
33	4982
34	0
35	2317
36	3649
37	1
38	2316
39	2
40	2315
41	3
42	2314
43	4
44	2313
45	5
46	2312
47	6
48	2311
49	7
50	2310
51	8
52	4972
53	9
54	3642
55	4973
56	3643
57	4974
58	3644
59	4975
60	3645
61	4976
62	3646
63	4977
64	2319
65	3647
66	4978
67	2318
68	4979
69	4990
70	3660
71	4991
72	3661
73	4992
74	3662
75	4993
76	2331
77	2330
78	2328
79	2326
80	2325
81	2324
82	2323
83	2322
84	2321
85	3652
86	4983
87	3653
88	4984
89	3654
90	4985
91	3655
92	3656
93	4987
94	3657
95	4988
96	3658
97	4989
98	2329
99	3659
100	3670
101	3672
102	3673
103	1011
104	2342
105	1010
106	2341
107	2340
108	1008
109	2339
110	1007
111	2338
112	1006
113	2337
114	1005
115	2336
116	1004
117	2335
118	1003
119	2334
120	1002
121	2333
122	1001
123	2332
124	3663
125	4994
126	3664
127	4995
128	3665
129	4996
130	4997
131	3667
132	4998
133	3668
134	4999
135	3669
136	1009
137	3680
138	3681
139	3682
140	3683
141	3684
142	2353
143	1021
144	2352
145	1020
146	2351
147	2350
148	1019
149	1018
150	2349
151	1017
152	2348
153	1016
154	2347
155	1015
156	2346
157	1014
158	2345
159	1013
160	2344
161	1012
162	2343
163	3674
164	3675
165	3677
166	3678
167	3679
168	3690
169	3691
170	3692
171	3693
172	3694
173	3695
174	1033
175	2364
176	1032
177	2363
178	1031
179	2362
180	1030
181	2361
182	2360
183	1029
184	2359
185	1027
186	1026
187	2357
188	2356
189	2355
190	1023
191	2354
192	3685
193	3686
194	3687
195	3688
196	3689
197	2375
198	1043
199	2374
200	1042
201	2373
202	1041
203	2372
204	1040
205	1038
206	2369
207	1037
208	2367
209	1035
210	2366
211	1034
212	3696
213	3697
214	3698
215	1055
216	2386
217	1054
218	2385
219	1053
220	1052
221	1051
222	2382
223	1050
224	2381
225	2380
226	1049
227	1048
228	2379
229	1047
230	2378
231	1046
232	2377
233	1045
234	2376
235	13760
236	1066
237	2397
238	1065
239	2396
240	1064
241	2395
242	1063
243	2394
244	1062
245	2393
246	1061
247	2392
248	1060
249	2391
250	11108
251	11107
252	12438
253	13769
254	12439
255	11109
256	1059
257	1058
258	2389
259	1057
260	2388
261	1056
262	2387
263	12432
264	11100
265	13763
266	12433
267	13764
268	12430
269	11102
270	13761
271	11101
272	12431
273	13762
274	11104
275	13767
276	11103
277	12437
278	13768
279	12434
280	11106
281	13765
282	11105
283	12435
284	13766
285	13770
286	12440
287	13771
288	1077
289	1076
290	1075
291	1074
292	1073
293	1072
294	1071
295	1070
296	11119
297	11118
298	12449
299	1069
300	1068
301	2399
302	1067
303	2398
304	12443
305	11111
306	13774
307	11110
308	12444
309	13775
310	12441
311	11113
312	13772
313	12442
314	11112
315	13773
316	12447
317	11115
318	13778
319	12448
320	11114
321	13779
322	11117
323	12445
324	13776
325	12446
326	11116
327	13777
328	1080
329	1088
330	1087
331	1086
332	1085
333	1084
334	1083
335	1082
336	1081
337	12418
338	13749
339	12419
340	12416
341	13747
342	12417
343	13748
344	1079
345	1078
346	12410
347	13741
348	12411
349	13742
350	13740
351	12414
352	13745
353	12415
354	13746
355	12412
356	13743
357	12413
358	13744
359	1091
360	1090
361	1099
362	1098
363	1097
364	1096
365	1095
366	1094
367	1093
368	1092
369	12429
370	12427
371	13758
372	12428
373	13759
374	12421
375	13752
376	12422
377	13753
378	13750
379	12420
380	13751
381	12425
382	13756
383	12426
384	13757
385	12423
386	13754
387	12424
388	13755
389	13727
390	13728
391	13725
392	13726
393	13729
394	13720
395	13723
396	13724
397	13721
398	13722
399	12407
400	13738
401	12408
402	13739
403	12405
404	13736
405	12406
406	13737
407	12409
408	13730
409	12400
410	13731
411	12403
412	13734
413	12404
414	13735
415	12401
416	13732
417	12402
418	13733
419	13705
420	13706
421	13703
422	13704
423	13709
424	13707
425	13708
426	13701
427	13702
428	13700
429	13716
430	13717
431	13714
432	13715
433	13718
434	13719
435	13712
436	13713
437	13710
438	13711
439	12391
440	12392
441	11061
442	11060
443	12390
444	11063
445	12395
446	11062
447	12396
448	12393
449	11065
450	12394
451	11064
452	11067
453	12399
454	11066
455	12397
456	11069
457	12398
458	11068
459	11070
460	11072
461	11071
462	11074
463	11073
464	11076
465	11075
466	11078
467	11077
468	11079
469	12370
470	12373
471	11041
472	12374
473	11040
474	12371
475	11043
476	11042
477	12372
478	12377
479	11045
480	12378
481	11044
482	11047
483	12375
484	12376
485	11046
486	11049
487	11048
488	12379
489	12380
490	12381
491	11050
492	11052
493	12384
494	11051
495	12385
496	11054
497	12382
498	11053
499	12383
500	12388
501	11056
502	11055
503	12389
504	11058
505	12386
506	11057
507	12387
508	11059
509	12351
510	13682
511	12352
512	13683
513	11021
514	13680
515	11020
516	12350
517	13681
518	11023
519	12355
520	13686
521	12356
522	11022
523	13687
524	11025
525	12353
526	13684
527	12354
528	11024
529	13685
530	11027
531	12359
532	11026
533	12357
534	11029
535	13688
536	11028
537	12358
538	13689
539	13690
540	11030
541	12362
542	13693
543	12363
544	13694
545	12360
546	11032
547	13691
548	11031
549	12361
550	13692
551	12366
552	11034
553	13697
554	12367
555	11033
556	13698
557	12364
558	11036
559	13695
560	12365
561	11035
562	13696
563	11038
564	11037
565	12368
566	13699
567	11039
568	12369
569	14992
570	13660
571	12330
572	14991
573	13661
574	14990
575	11009
576	11008
577	12339
578	11001
579	12333
580	14996
581	13664
582	12334
583	11000
584	14995
585	13665
586	12331
587	11003
588	14994
589	13662
590	11002
591	12332
592	14993
593	13663
594	12337
595	11005
596	13668
597	12338
598	11004
599	13669
600	14999
601	12335
602	11007
603	13666
604	14998
605	12336
606	11006
607	13667
608	14997
609	12340
610	13671
611	12341
612	13672
613	11010
614	13670
615	11019
616	11012
617	12344
618	13675
619	12345
620	11011
621	13676
622	12342
623	11014
624	13673
625	12343
626	11013
627	13674
628	12348
629	11016
630	13679
631	12349
632	11015
633	12346
634	11018
635	13677
636	12347
637	11017
638	13678
639	3704
640	3706
641	3707
642	3708
643	3709
644	3700
645	3701
646	3703
647	3715
648	3716
649	3717
650	3718
651	3719
652	3710
653	3711
654	3712
655	3714
656	3726
657	3727
658	3728
659	3729
660	3720
661	3721
662	3722
663	3723
664	3724
665	3725
666	11081
667	11080
668	11083
669	11082
670	11085
671	11084
672	11087
673	11086
674	2405
675	3737
676	2404
677	3738
678	2403
679	3739
680	2402
681	2401
682	2400
683	11089
684	11088
685	3730
686	3731
687	2409
688	3733
689	2408
690	3734
691	2407
692	3735
693	2406
694	3736
695	11092
696	11091
697	11094
698	11093
699	11096
700	11095
701	11098
702	11097
703	3750
704	11090
705	2416
706	3748
707	2415
708	3749
709	2414
710	2413
711	2412
712	2411
713	2410
714	3740
715	11099
716	3741
717	3742
718	3743
719	3744
720	2419
721	3745
722	2418
723	3746
724	2417
725	3747
726	3760
727	2430
728	2427
729	3759
730	13804
731	2426
732	13805
733	2425
734	13802
735	2424
736	13803
737	2423
738	13808
739	2422
740	13809
741	2421
742	13806
743	2420
744	13807
745	3751
746	3752
747	3753
748	3754
749	3755
750	13800
751	3756
752	13801
753	2429
754	3757
755	3758
756	3770
757	3771
758	3772
759	1110
760	2441
761	2440
762	1107
763	2438
764	13815
765	1106
766	2437
767	13816
768	1105
769	2436
770	13813
771	1104
772	2435
773	13814
774	13819
775	1102
776	2433
777	1101
778	13817
779	1100
780	2431
781	13818
782	3762
783	3763
784	3764
785	3765
786	3766
787	13811
788	3767
789	13812
790	1109
791	3768
792	1108
793	2439
794	13810
795	3780
796	3781
797	3782
798	3783
799	1121
800	1120
801	2451
802	1118
803	2449
804	1117
805	2448
806	1116
807	2447
808	1115
809	2446
810	1114
811	2445
812	1113
813	2444
814	1112
815	2443
816	1111
817	2442
818	3773
819	3774
820	3775
821	3776
822	3778
823	3779
824	1119
825	3790
826	3791
827	3792
828	3793
829	3794
830	1132
831	2463
832	1131
833	1130
834	2461
835	2460
836	1129
837	1128
838	2459
839	1127
840	2458
841	1126
842	2457
843	1125
844	2456
845	1124
846	2455
847	1123
848	2454
849	1122
850	2453
851	3784
852	3786
853	3787
854	3788
855	3789
856	1143
857	2474
858	1142
859	2473
860	1141
861	2472
862	2471
863	1139
864	1138
865	2469
866	1137
867	2468
868	1136
869	2467
870	1135
871	2466
872	2465
873	1133
874	2464
875	3795
876	3796
877	3797
878	3798
879	3799
880	1154
881	2485
882	2484
883	1152
884	2483
885	1151
886	2482
887	1150
888	2480
889	1149
890	1148
891	1147
892	2478
893	1146
894	1145
895	2476
896	1144
897	2475
898	1165
899	2496
900	1164
901	2495
902	1163
903	2494
904	1162
905	2493
906	1161
907	2492
908	1160
909	2491
910	2490
911	1159
912	1158
913	2489
914	1157
915	2488
916	1155
917	2486
918	1176
919	1175
920	1173
921	1172
922	1171
