0	8670	0.3800398
1	11810	1.2706437
1	6664	0.7101183
1	6666	0.32333422
1	6665	0.16903085
1	11136	0.12598816
3	6316	7.677264
3	6318	6.17659
3	6304	1.8640001
3	6302	1.2346711
3	7323	1.2184906
4	8522	0.32912415
5	11097	0.521175
5	10101	0.28715277
5	6187	0.23259316
5	9070	0.1611646
5	6387	0.07412493
6	9622	1.0792091
6	11057	0.6370547
6	10872	0.3380131
6	12277	0.18257418
6	9965	0.16903086
8	8587	0.5771602
8	11087	0.35355338
8	8956	0.26726124
9	12336	1.3675851
9	12337	1.2620354
9	9554	1.0509479
9	11809	0.6410045
9	9555	0.62303764
11	12313	2.1571622
11	9622	1.7462275
11	8203	0.83861095
11	10483	0.7883161
11	7226	0.58512443
12	12075	0.7070731
12	6314	0.61510485
12	6567	0.18898223
12	9985	0.15075567
12	11657	0.14433756
13	11868	2.4490974
13	11357	2.357671
13	9554	0.25
13	11383	0.24253562
14	7948	0.55882704
14	9856	0.11785113
14	12133	0.10910895
15	10347	0.3333333
16	11865	0.10910894
16	7544	0.08703883
16	9090	0.08333333
17	6316	9.225256
17	6318	6.4436703
17	11357	6.211484
17	6314	5.024697
17	6315	4.438194
18	12356	1.290013
18	9220	0.91332644
18	9472	0.8549029
18	9735	0.61345565
18	8257	0.56405014
20	10587	0.34415215
20	10851	0.140028
20	6291	0.12909944
22	6574	0.12598816
22	11944	0.119522855
22	7575	0.11396058
23	9491	0.51726127
24	6845	4.9160676
24	6818	2.7215486
24	8587	2.7098758
24	7926	1.7507422
24	11810	1.3955317
25	9652	1.286972
25	12568	0.7300897
25	7431	0.40229133
27	9804	0.6073802
27	9928	0.31622776
27	10994	0.29576612
27	11045	0.22941573
27	9229	0.22941573
30	12019	0.76496863
30	6664	0.37252122
30	8588	0.3202563
30	11084	0.21821788
30	8624	0.19245009
31	11298	0.4495582
31	7599	0.12126781
32	6967	0.15430334
33	8764	1.710655
33	9622	1.5487498
33	8670	1.0915322
33	9020	0.8333334
33	12895	0.26726124
34	12387	0.3786903
35	6408	0.32753235
35	11998	0.18898223
35	9214	0.16666667
36	10329	0.2729419
36	6566	0.16903085
36	6302	0.15811388
36	7001	0.14225045
36	10670	0.10259783
38	8082	1.0082419
38	12316	0.5742265
38	6183	0.4277938
38	9978	0.16903085
38	11070	0.14142135
39	12777	10.318045
39	7374	2.7019463
39	11395	0.6279645
39	7543	0.57735026
39	7333	0.48570228
40	11187	0.81622773
40	7859	0.40618098
40	7332	0.35355338
40	6211	0.31622776
41	6327	0.25671253
41	11097	0.25093794
41	6324	0.09128709
42	6317	0.4377132
42	6314	0.39728147
42	6318	0.351465
42	6315	0.24253562
42	6187	0.19516847
44	6334	0.92419
44	6331	0.6404325
44	6328	0.47167626
44	11774	0.1825742
45	8913	0.57987535
45	8497	0.49613893
46	11664	0.0912871
46	11665	0.0912871
46	11666	0.0912871
48	11395	1.898483
49	12342	1.5835495
49	8865	0.9021161
49	8674	0.27326703
