0	4970
1	31591
2	2306
3	30266
4	31597
5	29266
6	2305
7	3639
8	2304
9	30268
10	29264
11	2303
12	29263
13	30267
14	2302
15	2301
16	29269
17	30261
18	2300
19	29268
20	30264
21	30263
22	3630
23	4961
24	3631
25	4962
26	3632
27	4963
28	4964
29	3634
30	29262
31	4966
32	29261
33	2308
34	3636
35	4967
36	29260
37	2307
38	4968
39	3650
40	3651
41	2320
42	31580
43	0
44	2317
45	31586
46	30255
47	29277
48	1
49	2316
50	30254
51	31585
52	2
53	2315
54	31588
55	29275
56	3
57	2314
58	30256
59	4
60	31582
61	30251
62	5
63	2312
64	2311
65	6
66	31584
67	29279
68	30253
69	2310
70	7
71	30252
72	31583
73	8
74	3641
75	9
76	3645
77	29273
78	29272
79	2319
80	2318
81	3660
82	4991
83	3661
84	1000
85	29249
86	2328
87	2327
88	31574
89	30243
90	2326
91	30246
92	31577
93	29242
94	2325
95	31576
96	2324
97	31571
98	29248
99	2323
100	29247
101	31570
102	2322
103	30242
104	29246
105	2321
106	29245
107	4983
108	3653
109	30247
110	30249
111	3670
112	3671
113	3672
114	2342
115	1011
116	1010
117	2340
118	1008
119	29255
120	30233
121	32896
122	2338
123	1007
124	1006
125	32894
126	31566
127	30235
128	2336
129	1005
130	29252
131	1004
132	29259
133	31560
134	2334
135	1003
136	32893
137	1002
138	30231
139	1001
140	32891
141	30230
142	29256
143	31561
144	3663
145	3664
146	3665
147	29251
148	4999
149	31567
150	30236
151	3669
152	1009
153	20896
154	20895
155	20894
156	3680
157	20893
158	3681
159	20892
160	3682
161	20891
162	20890
163	2353
164	1022
165	1021
166	29229
167	2351
168	1020
169	29228
170	2350
171	20899
172	1019
173	29222
174	2349
175	1018
176	32886
177	31552
178	29221
179	2348
180	1017
181	30224
182	1016
183	2346
184	1015
185	29226
186	1014
187	29225
188	2344
189	1013
190	31551
191	29224
192	2343
193	1012
194	29223
195	32880
196	31550
197	3675
198	30229
199	3677
200	3678
201	32889
202	3679
203	32887
204	31559
205	30228
206	32888
207	30227
208	3691
209	3692
210	3694
211	3695
212	2364
213	1033
214	2363
215	1032
216	1031
217	2361
218	1030
219	29238
220	2360
221	29233
222	31542
223	30211
224	1029
225	29232
226	31541
227	30210
228	1028
229	31544
230	29231
231	30213
232	32872
233	2358
234	1027
235	30212
236	29230
237	32873
238	1026
239	29237
240	2356
241	1025
242	32871
243	1024
244	31540
245	2354
246	1023
247	29234
248	3685
249	30219
250	3687
251	3689
252	31546
253	30215
254	32878
255	32879
256	31545
257	30217
258	32876
259	30216
260	20874
261	20873
262	20872
263	1044
264	2374
265	1043
266	2373
267	1042
268	2372
269	1041
270	20879
271	29205
272	2371
273	1040
274	20878
275	2370
276	20877
277	29209
278	30200
279	32863
280	32864
281	1039
282	32861
283	2369
284	1038
285	32862
286	2368
287	1037
288	29204
289	1036
290	32860
291	29203
292	1035
293	29202
294	2365
295	1034
296	29201
297	3696
298	3697
299	31538
300	30207
301	3698
302	32869
303	3699
304	30209
305	31535
306	30204
307	32868
308	31537
309	32865
310	32866
311	20885
312	20884
313	20883
314	20881
315	1055
316	1054
317	2384
318	1053
319	2383
320	1052
321	2382
322	1051
323	20889
324	1050
325	20888
326	2380
327	20887
328	20886
329	29211
330	31520
331	32853
332	32850
333	1049
334	1048
335	2378
336	1047
337	29214
338	2377
339	1046
340	1045
341	31528
342	31527
343	32858
344	32859
345	31524
346	32857
347	32854
348	31525
349	32855
350	25749
351	24417
352	2397
353	1066
354	1065
355	1064
356	25743
357	2394
358	1063
359	2393
360	1062
361	1061
362	25744
363	2391
364	1060
365	25747
366	2390
367	25746
368	24415
369	12439
370	1059
371	1058
372	1057
373	2387
374	1056
375	11101
376	1077
377	1076
378	25751
379	1075
380	25754
381	1074
382	25753
383	1073
384	25756
385	1072
386	25755
387	1071
388	1070
389	25757
390	24426
391	1069
392	2399
393	1068
394	25750
395	1067
396	11111
397	11114
398	1080
399	25727
400	25729
401	1088
402	1087
403	1086
404	1085
405	25720
406	1084
407	1083
408	25722
409	1082
410	25725
411	1081
412	25724
413	1079
414	1078
415	1091
416	25738
417	24407
418	1090
419	24406
420	25737
421	25739
422	1099
423	25730
424	1098
425	1097
426	25732
427	1096
428	25731
429	1095
430	25734
431	24403
432	1094
433	25733
434	24402
435	1093
436	25736
437	1092
438	1089
439	12424
440	25705
441	25704
442	25701
443	25700
444	25703
445	25702
446	9819
447	25715
448	25717
449	30291
450	30290
451	25710
452	25712
453	25713
454	30299
455	13739
456	30298
457	200
458	201
459	202
460	203
461	204
462	205
463	206
464	207
465	208
466	209
467	9842
468	30280
469	30282
470	30281
471	29288
472	210
473	30287
474	211
475	29286
476	212
477	30289
478	213
479	30284
480	214
481	30283
482	215
483	216
484	30285
485	217
486	218
487	219
488	29284
489	29282
490	29281
491	30270
492	220
493	29299
494	221
495	222
496	30279
497	29297
498	223
499	29296
500	224
501	30273
502	225
503	30272
504	226
505	30275
506	227
507	30274
508	228
509	29291
510	229
511	29290
512	29294
513	29293
514	9862
515	24377
516	23047
517	24379
518	24378
519	23049
520	230
521	231
522	232
523	233
524	24371
525	234
526	23040
527	235
528	23041
529	236
530	24372
531	23042
532	237
533	238
534	24374
535	23044
536	239
537	9858
538	9857
539	8545
540	8543
541	23056
542	24388
543	24387
544	23057
545	23058
546	24389
547	240
548	241
549	242
550	24380
551	243
552	244
553	24382
554	245
555	246
556	247
557	24383
558	248
559	24386
560	249
561	24385
562	9869
563	8536
564	8551
565	9882
566	7224
567	7226
568	9886
569	24355
570	25686
571	25685
572	23024
573	25688
574	24357
575	23025
576	23026
577	24356
578	23027
579	250
580	25689
581	251
582	23029
583	252
584	253
585	254
586	255
587	256
588	257
589	25682
590	24351
591	258
592	23020
593	25681
594	259
595	25684
596	23021
597	25683
598	12375
599	8548
600	12380
601	7231
602	11052
603	12385
604	9896
605	7236
606	23034
607	25697
608	25696
609	23035
610	24367
611	260
612	261
613	23039
614	262
615	263
616	264
617	265
618	266
619	25691
620	24360
621	267
622	25690
623	268
624	23030
625	25693
626	269
627	23031
628	25692
629	24364
630	7243
631	8579
632	12352
633	13681
634	26996
635	23002
636	25666
637	270
638	24334
639	271
640	25668
641	24337
642	23005
643	272
644	8571
645	24336
646	23006
647	273
648	24339
649	274
650	275
651	276
652	277
653	278
654	279
655	25662
656	24331
657	26990
658	25661
659	23000
660	7238
661	11027
662	7253
663	8586
664	8583
665	8584
666	8587
667	8588
668	24344
669	23012
670	25674
671	24343
672	23013
673	280
674	25677
675	281
676	24345
677	23015
678	282
679	23016
680	24348
681	25679
682	283
683	8582
684	25678
685	284
686	285
687	8580
688	24349
689	286
690	287
691	288
692	289
693	25671
694	25673
695	25672
696	23011
697	24341
698	24319
699	8597
700	25649
701	8594
702	25642
703	26974
704	290
705	24310
706	291
707	25644
708	292
709	293
710	25646
711	24315
712	26978
713	294
714	25645
715	24314
716	295
717	25648
718	24317
719	296
720	25647
721	24316
722	297
723	298
724	299
725	26970
726	25640
727	11001
728	24329
729	26985
730	25652
731	24324
732	25654
733	25657
734	26989
735	24326
736	24328
737	25659
738	25658
739	26982
740	20852
741	20850
742	20858
743	20857
744	20855
745	20853
746	32841
747	32840
748	32849
749	31519
750	32847
751	31518
752	31513
753	32845
754	32846
755	32843
756	32844
757	20862
758	7299
759	20861
760	7298
761	32829
762	7290
763	7292
764	20865
765	7294
766	20864
767	32830
768	32831
769	32839
770	32836
771	31508
772	32837
773	31502
774	32834
775	32835
776	32832
777	31504
778	31503
779	32819
780	32827
781	32825
782	32826
783	32823
784	32824
785	20849
786	20848
787	20847
788	20846
789	20845
790	20844
791	3704
792	3705
793	3708
794	3709
795	20839
796	32816
797	32817
798	32815
799	3700
800	32812
801	3701
802	32813
803	3702
804	32810
805	23089
806	20816
807	20814
808	20813
809	23081
810	3716
811	3717
812	23083
813	20808
814	20806
815	32805
816	3712
817	32800
818	20826
819	20823
820	20822
821	20821
822	3726
823	23092
824	3727
825	23093
826	3728
827	23094
828	3729
829	23095
830	23096
831	20819
832	23098
833	23099
834	20817
835	3720
836	3722
837	3723
838	23090
839	23091
840	23067
841	23068
842	23069
843	3738
844	2403
845	23061
846	2402
847	24392
848	2401
849	23065
850	11088
851	3731
852	3734
853	2407
854	2406
855	3736
856	23078
857	2416
858	2415
859	2414
860	23072
861	2413
862	2412
863	2410
864	23077
865	3743
866	2419
867	2418
868	3746
869	2417
870	3761
871	2430
872	30381
873	30380
874	2427
875	3759
876	28055
877	2426
878	28056
879	30386
880	2425
881	29385
882	2424
883	28054
884	29384
885	2423
886	2422
887	30382
888	2421
889	28057
890	2420
891	29388
892	28058
893	3751
894	3752
895	3754
896	3755
897	28051
898	29382
899	28052
900	3757
901	2428
902	3758
903	28050
904	29380
905	3772
906	2441
907	1110
908	2440
909	30370
910	2438
911	1107
912	29398
913	30376
914	28066
915	2437
916	1106
917	29397
918	30375
919	28067
920	2436
921	1105
922	29396
923	28064
924	30378
925	2435
926	1104
927	29395
928	28065
929	30377
930	2434
931	1103
932	30372
933	2433
934	1102
935	30371
936	2432
937	13817
938	1101
939	30374
940	28068
941	2431
942	1100
943	28069
944	29399
945	3762
946	29390
947	3763
948	3766
949	29394
950	28062
951	3767
952	29393
953	28063
954	30379
955	3768
956	1109
957	28060
958	2439
959	3769
960	1108
961	28061
962	3780
963	3781
964	3782
965	2452
966	1121
967	2451
968	1120
969	2450
970	28039
971	31690
972	2449
973	1118
974	28033
975	29365
976	31696
977	2448
978	1117
979	31695
980	30364
981	2447
982	1116
983	29363
984	31698
985	1115
986	31697
987	29362
988	30366
989	1114
990	28037
991	30361
992	2444
993	1113
994	30360
995	31691
996	1112
997	31694
998	30363
999	2442
1000	1111
1001	31693
1002	28036
1003	3773
1004	3777
1005	30369
1006	3778
1007	3779
1008	1119
1009	3790
1010	3791
1011	3792
1012	3793
1013	3794
1014	2463
1015	1132
1016	2462
1017	1131
1018	2461
1019	1130
1020	2460
1021	1129
1022	30354
1023	28044
1024	29376
1025	2459
1026	1128
1027	28045
1028	31684
1029	29375
1030	2458
1031	1127
1032	28042
1033	31687
1034	29374
1035	2457
1036	1126
1037	29373
1038	28043
1039	31686
1040	30355
1041	2456
1042	1125
1043	28048
1044	30350
1045	31681
1046	2455
1047	1124
1048	31680
1049	2454
1050	1123
1051	30352
1052	31683
1053	28046
1054	2453
1055	1122
1056	30351
1057	28047
1058	3784
1059	3786
1060	3787
1061	3788
1062	28040
1063	31689
1064	29372
1065	28041
1066	30357
1067	29370
1068	1143
1069	2473
1070	1142
1071	2472
1072	1141
1073	28017
1074	2471
1075	1140
1076	29348
1077	28018
1078	2470
1079	31674
1080	28011
1081	1139
1082	31673
1083	2469
1084	1138
1085	2468
1086	1137
1087	30344
1088	1136
1089	29347
1090	2466
1091	1135
1092	2465
1093	1134
1094	29345
1095	31672
1096	2464
1097	1133
1098	29344
1099	3795
1100	3797
1101	3798
1102	3799
1103	31678
1104	30347
1105	30349
1106	2485
1107	1154
1108	2484
1109	1153
1110	2483
1111	1152
1112	2482
1113	2481
1114	1150
1115	16040
1116	2480
1117	29354
1118	31663
1119	31662
1120	28023
1121	1149
1122	2479
1123	1148
1124	31664
1125	2478
1126	1147
1127	32991
1128	28026
1129	29358
1130	1146
1131	28027
1132	32992
1133	2476
1134	1145
1135	29356
1136	2475
1137	1144
1138	31660
1139	28025
1140	30339
1141	31667
1142	32999
1143	30335
1144	32997
1145	31668
1146	20993
1147	20992
1148	20991
1149	20990
1150	2496
1151	1165
1152	29329
1153	2495
1154	1164
1155	29328
1156	2494
1157	1163
1158	29327
1159	2493
1160	1162
1161	29326
1162	2492
1163	1161
1164	20999
1165	2491
1166	1160
1167	2490
1168	20996
1169	31652
1170	31651
1171	32985
1172	31654
1173	1159
1174	32983
1175	31653
1176	1158
1177	32980
1178	2488
1179	1157
1180	2487
1181	1156
1182	2486
1183	1155
1184	29322
1185	30329
1186	30328
1187	32988
1188	31656
1189	30325
1190	32989
1191	31655
1192	31658
1193	30327
1194	31657
1195	30326
1196	1176
1197	1175
1198	29339
1199	1174
1200	29338
1201	1173
1202	1172
1203	1171
1204	1170
1205	32973
1206	32974
1207	31643
1208	31642
1209	30311
1210	1169
1211	1168
1212	29335
1213	28005
1214	32970
1215	2498
1216	1167
1217	28002
1218	2497
1219	1166
1220	28003
1221	30318
1222	31648
1223	30319
1224	30314
1225	32978
1226	30313
1227	30316
1228	32975
1229	23207
1230	24539
1231	24538
1232	23209
1233	1187
1234	1186
1235	23200
1236	1185
1237	24533
1238	1184
1239	24532
1240	23202
1241	1183
1242	24535
1243	1182
1244	24534
1245	1181
1246	24537
1247	1180
1248	24536
1249	25867
1250	1179
1251	1178
1252	1177
1253	11224
1254	1190
1255	23219
1256	24549
1257	1198
1258	24542
1259	23210
1260	1197
1261	24541
1262	1196
1263	24544
1264	1195
1265	24543
1266	25874
1267	1194
1268	24546
1269	23214
1270	1193
1271	24545
1272	23215
1273	1192
1274	1191
1275	23217
1276	1189
1277	24540
1278	1188
1279	11237
1280	25847
1281	25849
1282	24518
1283	25842
1284	24511
1285	24513
1286	25844
1287	24515
1288	1199
1289	11200
1290	12533
1291	24527
1292	25858
1293	24529
1294	25851
1295	25850
1296	24521
1297	24524
1298	24523
1299	25857
1300	300
1301	301
1302	302
1303	303
1304	304
1305	305
1306	306
1307	307
1308	308
1309	309
1310	9926
1311	12545
1312	25825
1313	8611
1314	25829
1315	9941
1316	25821
1317	25824
1318	25823
1319	310
1320	28097
1321	311
1322	312
1323	313
1324	314
1325	315
1326	316
1327	317
1328	9936
1329	28092
1330	318
1331	319
1332	8603
1333	28090
1334	28096
1335	28093
1336	9938
1337	24506
