0	4970
1	2306
2	2305
3	3639
4	10656
5	2304
6	2303
7	2302
8	2301
9	2300
10	3630
11	4961
12	3631
13	4962
14	3632
15	4963
16	4964
17	3634
18	4966
19	2308
20	3636
21	4967
22	2307
23	4968
24	3650
25	3651
26	2320
27	0
28	2317
29	10668
30	1
31	2316
32	2
33	2315
34	3
35	2314
36	4
37	5
38	2312
39	2311
40	6
41	2310
42	7
43	8
44	3641
45	9
46	3645
47	2319
48	2318
49	3660
50	4991
51	3661
52	1000
53	2328
54	2327
55	2326
56	2325
57	2324
58	2323
59	2322
60	2321
61	4983
62	3653
63	3670
64	3671
65	3672
66	2342
67	1011
68	1010
69	2340
70	1008
71	2338
72	1007
73	1006
74	2336
75	1005
76	1004
77	2334
78	1003
79	1002
80	1001
81	3663
82	3664
83	3665
84	4999
85	3669
86	10643
87	1009
88	3680
89	3681
90	3682
91	2353
92	1022
93	1021
94	2351
95	1020
96	2350
97	6708
98	1019
99	2349
100	6707
101	11943
102	1018
103	2348
104	1017
105	6709
106	1016
107	2346
108	1015
109	1014
110	2344
111	1013
112	2343
113	1012
114	6700
115	3675
116	3677
117	6701
118	3678
119	6704
120	3679
121	3691
122	3692
123	3694
124	3695
125	2364
126	1033
127	2363
128	1032
129	1031
130	2361
131	1030
132	2360
133	6718
134	1029
135	1028
136	2358
137	1027
138	1026
139	2356
140	10627
141	1025
142	1024
143	2354
144	1023
145	3685
146	6711
147	6710
148	3687
149	6713
150	6712
151	3689
152	10620
153	1044
154	2374
155	1043
156	2373
157	1042
158	2372
159	1041
160	2371
161	1040
162	2370
163	1039
164	2369
165	1038
166	2368
167	1037
168	1036
169	1035
170	2365
171	1034
172	3696
173	3697
174	6721
175	3698
176	6724
177	3699
178	6723
179	6727
180	6740
181	6742
182	1055
183	1054
184	2384
185	1053
186	2383
187	1052
188	2382
189	1051
190	1050
191	2380
192	1049
193	1048
194	2378
195	1047
196	2377
197	1046
198	1045
199	5401
200	5403
201	5404
202	5405
203	5406
204	5407
205	5408
206	5421
207	5422
208	2397
209	1066
210	1065
211	1064
212	2394
213	1063
214	2393
215	1062
216	1061
217	2391
218	1060
219	2390
220	12439
221	1059
222	1058
223	1057
224	2387
225	1056
226	5414
227	11101
228	5418
229	5419
230	5430
231	6762
232	6761
233	5431
234	5432
235	5433
236	1077
237	1076
238	1075
239	1074
240	1073
241	1072
242	1071
243	1070
244	1069
245	2399
246	1068
247	1067
248	5423
249	6755
250	11111
251	5424
252	5425
253	5427
254	11114
255	5429
256	1080
257	6770
258	6773
259	4112
260	4113
261	5444
262	1088
263	1087
264	1086
265	1085
266	1084
267	1083
268	1082
269	1081
270	1079
271	1078
272	5434
273	6766
274	5435
275	6765
276	5436
277	4106
278	5437
279	5438
280	4108
281	5439
282	6769
283	1091
284	1090
285	5451
286	4121
287	5452
288	4122
289	5453
290	6786
291	5454
292	4124
293	1099
294	1098
295	1097
296	1096
297	1095
298	1094
299	1093
